"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000214518",0.3528983,-2.026536,2.894257,-0.7001922,0.4838073,NA,"KRTAP2-2","728279","keratin associated protein 2-2"
"ENSG00000258713",0.3528983,-2.026536,2.894257,-0.7001922,0.4838073,NA,"C20orf141","128653","chromosome 20 open reading frame 141"
"ENSG00000279471",0.3528983,-2.026536,2.894257,-0.7001922,0.4838073,NA,NA,NA,NA
"ENSG00000129450",0.3528983,-2.026536,2.894257,-0.7001922,0.4838073,NA,"SIGLEC9","27180","sialic acid binding Ig like lectin 9"
"ENSG00000174792",1.159975,1.186702,1.696195,0.6996259,0.484161,0.5967688,"ODAPH","152816","odontogenesis associated phosphoprotein"
"ENSG00000099992",210.5368,0.08709147,0.1245011,0.6995238,0.4842248,0.5967975,"TBC1D10A","83874","TBC1 domain family member 10A"
"ENSG00000140598",475.869,0.06132808,0.08770056,0.6992895,0.4843711,0.596928,"EFL1","79631","elongation factor like GTPase 1"
"ENSG00000203734",1.463799,-1.055303,1.510121,-0.6988201,0.4846645,0.5972395,"ECT2L","345930","epithelial cell transforming 2 like"
"ENSG00000100558",25.82212,0.2443549,0.350337,0.6974854,0.4854991,0.598218,"PLEK2","26499","pleckstrin 2"
"ENSG00000125744",171.0677,0.09780553,0.1403222,0.6970067,0.4857986,0.598498,"RTN2","6253","reticulon 2"
"ENSG00000219438",1.201905,1.268398,1.819815,0.6969924,0.4858075,0.598498,"TAFA5","25817","TAFA chemokine like family member 5"
"ENSG00000066136",401.5271,-0.06636114,0.09534215,-0.6960315,0.4864091,0.599189,"NFYC","4802","nuclear transcription factor Y subunit gamma"
"ENSG00000182324",19.38917,0.2789037,0.4008594,0.6957643,0.4865764,0.5993185,"KCNJ14","3770","potassium inwardly rectifying channel subfamily J member 14"
"ENSG00000133704",1173.375,-0.04236031,0.0608858,-0.6957339,0.4865955,0.5993185,"IPO8","10526","importin 8"
"ENSG00000196787",36.23551,-0.2098938,0.3017804,-0.6955182,0.4867306,0.5994347,"H2AC11","8969","H2A clustered histone 11"
"ENSG00000100564",87.61376,0.1360815,0.1956787,0.6954333,0.4867838,0.5994502,"PIGH","5283","phosphatidylinositol glycan anchor biosynthesis class H"
"ENSG00000101542",4.226715,0.6044282,0.8694467,0.6951872,0.486938,0.5995899,"CDH20","28316","cadherin 20"
"ENSG00000196381",7.265122,0.4543238,0.6537634,0.6949361,0.4870953,0.5997231,"ZNF781","163115","zinc finger protein 781"
"ENSG00000242110",26.31806,-0.2413677,0.3473493,-0.6948848,0.4871275,0.5997231,"AMACR","23600","alpha-methylacyl-CoA racemase"
"ENSG00000092148",3443.225,0.03270084,0.04711526,0.6940605,0.4876443,0.6003088,"HECTD1","25831","HECT domain E3 ubiquitin protein ligase 1"
"ENSG00000172469",305.3875,-0.07376707,0.1062932,-0.693996,0.4876847,0.6003088,"MANEA","79694","mannosidase endo-alpha"
"ENSG00000115970",444.3402,0.06210967,0.08958277,0.6933216,0.4881077,0.6007793,"THADA","63892","THADA armadillo repeat containing"
"ENSG00000254893",18.47312,-0.3022488,0.4361318,-0.6930216,0.488296,0.6009609,NA,NA,NA
"ENSG00000188566",202.9637,0.09393258,0.1355597,0.6929243,0.4883571,0.6009859,"NDOR1","27158","NADPH dependent diflavin oxidoreductase 1"
"ENSG00000164082",1.182349,1.216259,1.756026,0.6926205,0.4885478,0.6011201,"GRM2","2912","glutamate metabotropic receptor 2"
"ENSG00000119457",1.182349,1.216259,1.756026,0.6926205,0.4885478,0.6011201,"SLC46A2","57864","solute carrier family 46 member 2"
"ENSG00000137955",739.4366,0.05029118,0.07263818,0.6923519,0.4887163,0.6012774,"RABGGTB","5876","Rab geranylgeranyltransferase subunit beta"
"ENSG00000156136",295.1876,0.07532386,0.1088185,0.6921971,0.4888135,0.6013467,"DCK","1633","deoxycytidine kinase"
"ENSG00000118420",59.46418,-0.1650085,0.238511,-0.6918279,0.4890454,0.6015818,"UBE3D","90025","ubiquitin protein ligase E3D"
"ENSG00000144043",2164.938,-0.03594023,0.05197821,-0.691448,0.489284,0.6018251,"TEX261","113419","testis expressed 261"
"ENSG00000007520",666.4811,-0.05701358,0.08250786,-0.6910079,0.4895606,0.6020673,"TSR3","115939","TSR3 ribosome maturation factor"
"ENSG00000138172",88.82573,0.1398076,0.2023252,0.6910045,0.4895627,0.6020673,"CALHM2","51063","calcium homeostasis modulator family member 2"
"ENSG00000129675",113.2666,-0.1159115,0.167774,-0.6908787,0.4896418,0.6021144,"ARHGEF6","9459","Rac/Cdc42 guanine nucleotide exchange factor 6"
"ENSG00000145241",153.5591,0.1047054,0.1516181,0.6905867,0.4898253,0.6022898,"CENPC","1060","centromere protein C"
"ENSG00000112511",694.5273,-0.05149434,0.07465178,-0.6897939,0.4903238,0.6028525,"PHF1","5252","PHD finger protein 1"
"ENSG00000169972",227.3762,0.08392173,0.1216989,0.689585,0.4904552,0.6029637,"PUSL1","126789","pseudouridine synthase like 1"
"ENSG00000165807",5.088134,0.54216,0.7866681,0.6891852,0.4907068,0.6032226,"PPP1R36","145376","protein phosphatase 1 regulatory subunit 36"
"ENSG00000113140",76585.97,-0.02941623,0.04269453,-0.6889929,0.4908277,0.603321,"SPARC","6678","secreted protein acidic and cysteine rich"
"ENSG00000100385",8.516202,-0.4194206,0.6088984,-0.6888188,0.4909373,0.6034054,"IL2RB","3560","interleukin 2 receptor subunit beta"
"ENSG00000175106",42.81712,-0.185731,0.2696736,-0.6887252,0.4909962,0.6034275,"TVP23C","201158","trans-golgi network vesicle protein 23 homolog C"
"ENSG00000137275",580.2947,-0.05452477,0.07926802,-0.6878534,0.4915451,0.6040517,"RIPK1","8737","receptor interacting serine/threonine kinase 1"
"ENSG00000114268",134.5974,-0.1078443,0.1568814,-0.6874261,0.4918143,0.604332,"PFKFB4","5210","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
"ENSG00000160404",137.8137,0.106219,0.1546124,0.6870016,0.4920817,0.6046103,"TOR2A","27433","torsin family 2 member A"
"ENSG00000171291",91.07884,-0.1323136,0.1926591,-0.686776,0.4922239,0.6046884,"ZNF439","90594","zinc finger protein 439"
"ENSG00000064886",6.194733,0.4978879,0.7249849,0.6867562,0.4922364,0.6046884,"CHI3L2","1117","chitinase 3 like 2"
"ENSG00000145414",183.0101,-0.09279245,0.135127,-0.6867054,0.4922684,0.6046884,"NAF1","92345","nuclear assembly factor 1 ribonucleoprotein"
"ENSG00000066422",460.909,0.05971176,0.08697795,0.6865161,0.4923877,0.6047846,"ZBTB11","27107","zinc finger and BTB domain containing 11"
"ENSG00000122477",3.58058,0.6423334,0.9362587,0.686064,0.4926728,0.6050668,"LRRC39","127495","leucine rich repeat containing 39"
"ENSG00000186446",34.62616,-0.2066475,0.3012261,-0.6860214,0.4926996,0.6050668,"ZNF501","115560","zinc finger protein 501"
"ENSG00000132386",516.2727,0.05754713,0.08390237,0.6858821,0.4927875,0.6050954,"SERPINF1","5176","serpin family F member 1"
"ENSG00000151948",0.6495931,-1.543494,2.250683,-0.6857892,0.4928461,0.6050954,"GLT1D1","144423","glycosyltransferase 1 domain containing 1"
"ENSG00000240654",0.6495931,-1.543494,2.250683,-0.6857892,0.4928461,0.6050954,"C1QTNF9","338872","C1q and TNF related 9"
"ENSG00000175697",2.402232,-0.7952049,1.159839,-0.6856165,0.492955,0.6051787,"GPR156","165829","G protein-coupled receptor 156"
"ENSG00000075886",2.514424,-0.7735497,1.128587,-0.6854143,0.4930825,0.6052484,"TUBA3D","113457","tubulin alpha 3d"
"ENSG00000173991",3.574321,0.638069,0.9309491,0.6853962,0.4930939,0.6052484,"TCAP","8557","titin-cap"
"ENSG00000130844",140.0687,-0.1048604,0.1533348,-0.6838656,0.49406,0.6063838,"ZNF331","55422","zinc finger protein 331"
"ENSG00000162511",1.092692,1.176325,1.720424,0.6837413,0.4941386,0.6064297,"LAPTM5","7805","lysosomal protein transmembrane 5"
"ENSG00000150433",157.0678,0.1042533,0.1525242,0.6835194,0.4942787,0.6065512,"TMEM218","219854","transmembrane protein 218"
"ENSG00000142534",8164.963,0.02591112,0.03791211,0.6834524,0.494321,0.6065526,"RPS11","6205","ribosomal protein S11"
"ENSG00000143578",34.34066,-0.212776,0.3114519,-0.6831744,0.4944966,0.6066488,"CREB3L4","148327","cAMP responsive element binding protein 3 like 4"
"ENSG00000228696",6.647998,-0.4760303,0.6968078,-0.6831586,0.4945067,0.6066488,"ARL17A","51326","ADP ribosylation factor like GTPase 17A"
"ENSG00000183617",306.9858,-0.07370099,0.1078868,-0.6831329,0.4945229,0.6066488,"MRPL54","116541","mitochondrial ribosomal protein L54"
"ENSG00000153037",183.5458,0.09357529,0.1370318,0.6828728,0.4946872,0.6067999,"SRP19","6728","signal recognition particle 19"
"ENSG00000183114",3.056566,0.7286779,1.067588,0.6825459,0.4948938,0.6070028,"FAM43B","163933","family with sequence similarity 43 member B"
"ENSG00000118690",29.64107,-0.2325391,0.3409765,-0.6819797,0.4952518,0.6073913,"ARMC2","84071","armadillo repeat containing 2"
"ENSG00000163512",410.7298,0.06541658,0.09594639,0.6818035,0.4953632,0.6074774,"AZI2","64343","5-azacytidine induced 2"
"ENSG00000174326",3.514561,0.6485661,0.9515715,0.6815737,0.4955086,0.6076051,"SLC16A11","162515","solute carrier family 16 member 11"
"ENSG00000170242",2083.826,-0.03821029,0.05608055,-0.6813465,0.4956523,0.6077307,"USP47","55031","ubiquitin specific peptidase 47"
"ENSG00000155099",305.8437,-0.07237505,0.1063343,-0.6806367,0.4961014,0.6082308,"PIP4P2","55529","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2"
"ENSG00000104140",3.555077,0.6308434,0.9272233,0.6803576,0.4962781,0.6083968,"RHOV","171177","ras homolog family member V"
"ENSG00000144048",333.7,0.07651013,0.1124692,0.6802761,0.4963297,0.6084094,"DUSP11","8446","dual specificity phosphatase 11"
"ENSG00000136874",210.03,-0.08804924,0.129451,-0.6801743,0.4963941,0.6084378,"STX17","55014","syntaxin 17"
"ENSG00000157087",0.6303489,-1.542585,2.268985,-0.679857,0.496595,0.6084816,"ATP2B2","491","ATPase plasma membrane Ca2+ transporting 2"
"ENSG00000078081",0.6303489,-1.542585,2.268985,-0.679857,0.496595,0.6084816,"LAMP3","27074","lysosomal associated membrane protein 3"
"ENSG00000125675",0.6303489,-1.542585,2.268985,-0.679857,0.496595,0.6084816,"GRIA3","2892","glutamate ionotropic receptor AMPA type subunit 3"
"ENSG00000187122",0.6303489,-1.542585,2.268985,-0.679857,0.496595,0.6084816,"SLIT1","6585","slit guidance ligand 1"
"ENSG00000261371",1.140731,1.165523,1.716283,0.6790972,0.4970763,0.6090207,"PECAM1","5175","platelet and endothelial cell adhesion molecule 1"
"ENSG00000250486",5.710118,-0.4972512,0.7324266,-0.6789093,0.4971953,0.609116,"FAM218A","152756","family with sequence similarity 218 member A"
"ENSG00000163738",55.71176,0.1671543,0.2462495,0.6788007,0.4972642,0.6091497,"MTHFD2L","441024","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like"
"ENSG00000138629",538.2266,-0.05565612,0.08207596,-0.6781051,0.4977051,0.6096391,"UBL7","84993","ubiquitin like 7"
"ENSG00000134107",513.3271,-0.05668036,0.0836154,-0.6778698,0.4978543,0.6097711,"BHLHE40","8553","basic helix-loop-helix family member e40"
"ENSG00000160746",1330.098,-0.03977077,0.05868503,-0.6776987,0.4979627,0.6098533,"ANO10","55129","anoctamin 10"
"ENSG00000134255",232.9062,-0.08085656,0.1193444,-0.6775062,0.4980848,0.6099522,"CEPT1","10390","choline/ethanolamine phosphotransferase 1"
"ENSG00000137942",475.3121,-0.06267744,0.09256707,-0.6771031,0.4983406,0.6102146,"FNBP1L","54874","formin binding protein 1 like"
"ENSG00000257446",3.815733,-0.6189038,0.9141362,-0.6770367,0.4983826,0.6102155,"ZNF878","729747","zinc finger protein 878"
"ENSG00000110375",2.54539,-0.7687183,1.135875,-0.6767633,0.4985562,0.6103772,"UPK2","7379","uroplakin 2"
"ENSG00000186564",13.11485,-0.3311062,0.4894712,-0.6764569,0.4987506,0.6105645,"FOXD2","2306","forkhead box D2"
"ENSG00000126861",1.396,-1.133353,1.675917,-0.6762587,0.4988764,0.6106678,"OMG","4974","oligodendrocyte myelin glycoprotein"
"ENSG00000120519",117.2775,0.1122373,0.1660122,0.6760789,0.4989905,0.6107568,"SLC10A7","84068","solute carrier family 10 member 7"
"ENSG00000162267",5.497226,-0.5321225,0.7876922,-0.6755462,0.4993288,0.6111049,"ITIH3","3699","inter-alpha-trypsin inhibitor heavy chain 3"
"ENSG00000185101",2.377406,0.784148,1.16084,0.6755004,0.4993579,0.6111049,"ANO9","338440","anoctamin 9"
"ENSG00000167646",1.850857,0.9061792,1.342005,0.6752427,0.4995216,0.6112545,"DNAAF3","352909","dynein axonemal assembly factor 3"
"ENSG00000256045",2.741384,0.7170721,1.062503,0.6748898,0.4997458,0.6114781,"MTRNR2L10","100463488","MT-RNR2 like 10"
"ENSG00000150672",6.261112,-0.4843556,0.7179882,-0.6746011,0.4999292,0.6116518,"DLG2","1740","discs large MAGUK scaffold protein 2"
"ENSG00000213213",9.950528,0.3873572,0.5744361,0.674326,0.5001041,0.6118149,"CCDC183","84960","coiled-coil domain containing 183"
"ENSG00000139168",549.9686,0.05587443,0.08287152,0.6742296,0.5001654,0.6118391,"ZCRB1","85437","zinc finger CCHC-type and RNA binding motif containing 1"
"ENSG00000131910",0.3646195,-2.071892,3.073592,-0.6740946,0.5002512,NA,"NR0B2","8431","nuclear receptor subfamily 0 group B member 2"
"ENSG00000124019",0.3646195,-2.071892,3.073592,-0.6740946,0.5002512,NA,"FAM124B","79843","family with sequence similarity 124 member B"
"ENSG00000088726",0.3646195,-2.071892,3.073592,-0.6740946,0.5002512,NA,"TMEM40","55287","transmembrane protein 40"
"ENSG00000172995",0.3646195,-2.071892,3.073592,-0.6740946,0.5002512,NA,"ARPP21","10777","cAMP regulated phosphoprotein 21"
"ENSG00000163377",0.3646195,-2.071892,3.073592,-0.6740946,0.5002512,NA,"TAFA4","151647","TAFA chemokine like family member 4"
"ENSG00000146469",0.3646195,-2.071892,3.073592,-0.6740946,0.5002512,NA,"VIP","7432","vasoactive intestinal peptide"
"ENSG00000214290",0.3646195,-2.071892,3.073592,-0.6740946,0.5002512,NA,"COLCA2","120376","colorectal cancer associated 2"
"ENSG00000095110",0.3646195,-2.071892,3.073592,-0.6740946,0.5002512,NA,"NXPE1","120400","neurexophilin and PC-esterase domain family member 1"
"ENSG00000174521",4.258801,0.5793498,0.8598655,0.6737679,0.5004589,0.6121473,"TTC9B","148014","tetratricopeptide repeat domain 9B"
"ENSG00000182518",61.75856,-0.1550336,0.2301281,-0.6736841,0.5005122,0.6121617,"FAM104B","90736","family with sequence similarity 104 member B"
"ENSG00000167114",666.5754,-0.05067235,0.07526258,-0.6732742,0.5007729,0.6124297,"SLC27A4","10999","solute carrier family 27 member 4"
"ENSG00000167987",405.3153,-0.06328047,0.09403132,-0.6729723,0.5009649,0.6125867,"VPS37C","55048","VPS37C subunit of ESCRT-I"
"ENSG00000235109",23.02468,0.2506004,0.3723955,0.6729417,0.5009844,0.6125867,"ZSCAN31","64288","zinc finger and SCAN domain containing 31"
"ENSG00000113600",0.6079752,-1.541505,2.291424,-0.6727278,0.5011205,0.6126007,"C9","735","complement C9"
"ENSG00000183638",0.6079752,-1.541505,2.291424,-0.6727278,0.5011205,0.6126007,"RP1L1","94137","RP1 like 1"
"ENSG00000132259",0.6079752,-1.541505,2.291424,-0.6727278,0.5011205,0.6126007,"CNGA4","1262","cyclic nucleotide gated channel subunit alpha 4"
"ENSG00000183426",37.78222,0.2009601,0.2987728,0.6726183,0.5011902,0.612635,"NPIPA1","9284","nuclear pore complex interacting protein family member A1"
"ENSG00000160282",5.605449,-0.4946699,0.7363536,-0.6717831,0.5017218,0.613234,"FTCD","10841","formimidoyltransferase cyclodeaminase"
"ENSG00000184007",4808.675,-0.02947609,0.0438951,-0.6715121,0.5018943,0.613394,"PTP4A2","8073","protein tyrosine phosphatase 4A2"
"ENSG00000100307",43.48373,-0.1905676,0.2838735,-0.6713116,0.502022,0.6134992,"CBX7","23492","chromobox 7"
"ENSG00000074706",1.030773,-1.191201,1.774635,-0.6712371,0.5020695,0.6135063,"IPCEF1","26034","interaction protein for cytohesin exchange factors 1"
"ENSG00000136261",1028.094,-0.04431463,0.06614505,-0.6699614,0.5028824,0.6144488,"BZW2","28969","basic leucine zipper and W2 domains 2"
"ENSG00000104205",62.60442,-0.1528643,0.228207,-0.6698494,0.5029538,0.614485,"SGK3","23678","serum/glucocorticoid regulated kinase family member 3"
"ENSG00000170917",23.06475,-0.2507581,0.3746225,-0.6693621,0.5032645,0.6148137,"NUDT6","11162","nudix hydrolase 6"
"ENSG00000041515",1.485657,-1.038014,1.550987,-0.6692604,0.5033294,0.614842,"MYO16","23026","myosin XVI"
"ENSG00000172543",3.187906,-0.664881,0.9939471,-0.66893,0.5035402,0.6150485,"CTSW","1521","cathepsin W"
"ENSG00000177697",8197.291,-0.02472367,0.03697158,-0.668721,0.5036734,0.6151603,"CD151","977","CD151 molecule (Raph blood group)"
"ENSG00000116176",1.163104,1.194563,1.786536,0.6686477,0.5037202,0.6151665,"TPSG1","25823","tryptase gamma 1"
"ENSG00000140749",1.597969,0.9680123,1.449727,0.6677206,0.504312,0.6158312,"IGSF6","10261","immunoglobulin superfamily member 6"
"ENSG00000112379",1.989621,0.8736537,1.308523,0.667664,0.5043481,0.6158312,"ARFGEF3","57221","ARFGEF family member 3"
"ENSG00000241945",4.79954,-0.5609171,0.8405128,-0.667351,0.5045479,0.6160242,"PWP2","5822","PWP2 small subunit processome component"
"ENSG00000106588",54.6229,0.1639551,0.2457272,0.667224,0.5046291,0.6160722,"PSMA2","5683","proteasome 20S subunit alpha 2"
"ENSG00000140526",2705.73,-0.0328083,0.04919186,-0.6669457,0.5048068,0.6162381,"ABHD2","11057","abhydrolase domain containing 2, acylglycerol lipase"
"ENSG00000137693",4057.11,0.02945397,0.044178,0.6667112,0.5049566,0.6163699,"YAP1","10413","Yes1 associated transcriptional regulator"
"ENSG00000172943",437.3149,0.06302226,0.09456774,0.6664245,0.5051398,0.6165424,"PHF8","23133","PHD finger protein 8"
"ENSG00000104341",1938.035,0.03477801,0.05219113,0.6663587,0.5051819,0.6165427,"LAPTM4B","55353","lysosomal protein transmembrane 4 beta"
"ENSG00000171044",31.7033,0.2200369,0.3306623,0.6654431,0.5057671,0.6172059,"XKR6","286046","XK related 6"
"ENSG00000203867",19.38629,-0.27824,0.418269,-0.6652177,0.5059113,0.6173307,"RBM20","282996","RNA binding motif protein 20"
"ENSG00000135517",1.171696,1.155811,1.738088,0.66499,0.5060569,0.6174573,"MIP","4284","major intrinsic protein of lens fiber"
"ENSG00000150076",2.226998,0.8684471,1.306953,0.6644825,0.5063816,0.6178023,NA,NA,NA
"ENSG00000166126",3.447278,0.6431912,0.968267,0.6642705,0.5065172,0.6179166,"AMN","81693","amnion associated transmembrane protein"
"ENSG00000160097",6.117588,0.4875845,0.7342065,0.6640973,0.506628,0.6180006,"FNDC5","252995","fibronectin type III domain containing 5"
"ENSG00000119638",1248.46,-0.03908075,0.0589519,-0.662926,0.5073779,0.6188642,"NEK9","91754","NIMA related kinase 9"
"ENSG00000087258",2.44072,-0.7665039,1.156464,-0.6627998,0.5074588,0.6189116,"GNAO1","2775","G protein subunit alpha o1"
"ENSG00000141040",94.44829,0.1263313,0.1907851,0.6621652,0.5078653,0.6193562,"ZNF287","57336","zinc finger protein 287"
"ENSG00000179361",97.79657,0.119467,0.1807352,0.661006,0.5086085,0.6202112,"ARID3B","10620","AT-rich interaction domain 3B"
"ENSG00000253309",3.640502,0.6100301,0.9230464,0.6608878,0.5086842,0.6202237,"SERPINE3","647174","serpin family E member 3"
"ENSG00000265808",2625.433,-0.03075532,0.04653842,-0.6608587,0.5087029,0.6202237,"SEC22B","9554","SEC22 homolog B, vesicle trafficking protein"
"ENSG00000111229",2546.407,0.03144919,0.04760991,0.6605598,0.5088947,0.6204061,"ARPC3","10094","actin related protein 2/3 complex subunit 3"
"ENSG00000164308",417.948,0.06471735,0.09805465,0.660013,0.5092455,0.6207824,"ERAP2","64167","endoplasmic reticulum aminopeptidase 2"
"ENSG00000115657",20.75953,0.2619444,0.3969598,0.6598764,0.5093331,0.6207955,"ABCB6","10058","ATP binding cassette subfamily B member 6 (Langereis blood group)"
"ENSG00000120049",2.532285,0.7670487,1.162433,0.6598651,0.5093404,0.6207955,"KCNIP2","30819","potassium voltage-gated channel interacting protein 2"
"ENSG00000176597",76.04171,0.1401878,0.2124884,0.6597431,0.5094187,0.6208396,"B3GNT5","84002","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"
"ENSG00000161896",3.247666,-0.6697035,1.016207,-0.6590224,0.5098814,0.621352,"IP6K3","117283","inositol hexakisphosphate kinase 3"
"ENSG00000184227",65.91815,-0.1474248,0.2237809,-0.6587907,0.5100302,0.621482,"ACOT1","641371","acyl-CoA thioesterase 1"
"ENSG00000124120",720.9673,-0.04866102,0.07391873,-0.6583044,0.5103426,0.6218113,"TTPAL","79183","alpha tocopherol transfer protein like"
"ENSG00000168538",583.731,-0.05597634,0.08511463,-0.6576583,0.5107577,0.6222657,"TRAPPC11","60684","trafficking protein particle complex subunit 11"
"ENSG00000149489",21.7637,0.257275,0.3913743,0.6573631,0.5109475,0.6224453,"ROM1","6094","retinal outer segment membrane protein 1"
"ENSG00000186265",0.9517687,-1.231012,1.873615,-0.6570249,0.5111649,0.6226073,"BTLA","151888","B and T lymphocyte associated"
"ENSG00000110076",0.9517687,-1.231012,1.873615,-0.6570249,0.5111649,0.6226073,"NRXN2","9379","neurexin 2"
"ENSG00000161558",57.14271,0.1610014,0.2451066,0.6568627,0.5112692,0.6226828,"TMEM143","55260","transmembrane protein 143"
"ENSG00000163012",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"ZSWIM2","151112","zinc finger SWIM-type containing 2"
"ENSG00000182533",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"CAV3","859","caveolin 3"
"ENSG00000176040",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"TMPRSS7","344805","transmembrane serine protease 7"
"ENSG00000206531",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"CD200R1L","344807","CD200 receptor 1 like"
"ENSG00000152611",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"CAPSL","133690","calcyphosine like"
"ENSG00000183742",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"MACC1","346389","MET transcriptional regulator MACC1"
"ENSG00000146839",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"ZAN","7455","zonadhesin"
"ENSG00000198010",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"DLGAP2","9228","DLG associated protein 2"
"ENSG00000184434",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"LRRC19","64922","leucine rich repeat containing 19"
"ENSG00000186714",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"CCDC73","493860","coiled-coil domain containing 73"
"ENSG00000180818",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"HOXC10","3226","homeobox C10"
"ENSG00000183476",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"SH2D7","646892","SH2 domain containing 7"
"ENSG00000240871",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"KRTAP4-7","100132476","keratin associated protein 4-7"
"ENSG00000212721",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"KRTAP4-11","653240","keratin associated protein 4-11"
"ENSG00000088002",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"SULT2B1","6820","sulfotransferase family 2B member 1"
"ENSG00000198692",0.3272331,-1.950407,2.97045,-0.6566032,0.5114361,NA,"EIF1AY","9086","eukaryotic translation initiation factor 1A Y-linked"
"ENSG00000189058",3.16183,0.6812572,1.037883,0.6563912,0.5115725,0.6230007,"APOD","347","apolipoprotein D"
"ENSG00000182612",64.48345,-0.1561822,0.2381482,-0.6558192,0.5119405,0.6233974,"TSPAN10","83882","tetraspanin 10"
"ENSG00000197566",47.99492,0.1755016,0.2677102,0.6555655,0.5121037,0.6235109,"ZNF624","57547","zinc finger protein 624"
"ENSG00000176723",10.86304,0.3655919,0.5576933,0.6555428,0.5121183,0.6235109,"ZNF843","283933","zinc finger protein 843"
"ENSG00000114757",1.857278,0.8684802,1.325161,0.655377,0.5122251,0.6235894,"PEX5L","51555","peroxisomal biogenesis factor 5 like"
"ENSG00000135720",2625.887,0.03155182,0.04815424,0.655224,0.5123235,0.6236577,"DYNC1LI2","1783","dynein cytoplasmic 1 light intermediate chain 2"
"ENSG00000173327",1306.467,0.03934838,0.06006249,0.655124,0.5123879,0.6236846,"MAP3K11","4296","mitogen-activated protein kinase kinase kinase 11"
"ENSG00000121577",3.061652,-0.706762,1.079052,-0.6549842,0.5124779,0.6237426,"POPDC2","64091","popeye domain containing 2"
"ENSG00000124126",76.28231,0.1519055,0.2319957,0.6547774,0.5126111,0.6238532,"PREX1","57580","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1"
"ENSG00000123612",6.570949,0.4591533,0.701771,0.654278,0.5129327,0.6241455,"ACVR1C","130399","activin A receptor type 1C"
"ENSG00000169246",18.13195,0.27469,0.4198696,0.6542268,0.5129657,0.6241455,"NPIPB3","23117","nuclear pore complex interacting protein family member B3"
"ENSG00000204815",6.628844,0.4592103,0.701934,0.6542072,0.5129783,0.6241455,"ODAD4","83538","outer dynein arm docking complex subunit 4"
"ENSG00000164118",141.5924,0.1005862,0.1538656,0.6537281,0.513287,0.6244695,"CEP44","80817","centrosomal protein 44"
"ENSG00000123415",254.6858,-0.07639929,0.116884,-0.6536335,0.5133479,0.6244921,"SMUG1","23583","single-strand-selective monofunctional uracil-DNA glycosylase 1"
"ENSG00000214013",188.0215,0.08991569,0.1376256,0.6533355,0.51354,0.6246742,"GANC","2595","glucosidase alpha, neutral C"
"ENSG00000184708",370.134,-0.06560007,0.1005021,-0.6527233,0.5139347,0.6251027,"EIF4ENIF1","56478","eukaryotic translation initiation factor 4E nuclear import factor 1"
"ENSG00000066248",12.09558,0.3284796,0.5033651,0.6525673,0.5140353,0.6251735,"NGEF","25791","neuronal guanine nucleotide exchange factor"
"ENSG00000137842",114.6192,-0.1111446,0.1703901,-0.6522947,0.5142111,0.6253357,"TMEM62","80021","transmembrane protein 62"
"ENSG00000197013",52.28061,-0.1584808,0.2430451,-0.6520635,0.5143602,0.6254504,"ZNF429","353088","zinc finger protein 429"
"ENSG00000090857",757.4725,0.0502558,0.07707745,0.6520169,0.5143903,0.6254504,"PDPR","55066","pyruvate dehydrogenase phosphatase regulatory subunit"
"ENSG00000154589",102.106,0.1152275,0.1768585,0.6515239,0.5147083,0.6257449,"LY96","23643","lymphocyte antigen 96"
"ENSG00000040608",11.29736,-0.3389274,0.5202185,-0.6515098,0.5147175,0.6257449,"RTN4R","65078","reticulon 4 receptor"
"ENSG00000143839",2.925057,0.6935632,1.064972,0.6512501,0.5148851,0.6258971,"REN","5972","renin"
"ENSG00000198498",316.6594,-0.06883439,0.1057866,-0.6506908,0.5152461,0.6262843,"TMA16","55319","translation machinery associated 16 homolog"
"ENSG00000171311",312.1523,-0.06711876,0.1033187,-0.6496284,0.5159323,0.6270666,"EXOSC1","51013","exosome component 1"
